road_id,source,target,length_m,road_class,road_name,lanes,width_m,maxspeed_kmh,oneway,grid_cell_count,mean_elevation_m,min_elevation_m,max_elevation_m,elevation_range_m,elevation_gradient,mean_imperviousness,mean_infiltration_mm_hr,mean_flow_accumulation,max_flow_accumulation,mean_flow_direction,mean_twi,mean_slope_deg
R-1312,631507969,2897024711,7.99,tertiary,Avenue 3: Lane 4,2,8.0,40,False,2,7.6,7.44,7.76,0.32,0.0401,0.724,2.76,1.27,1.34,4.0,6.906,2.16
R-1313,631507969,631525440,141.03,tertiary,Avenue 3: Lane 4,2,8.0,40,False,18,6.0,4.84,7.44,2.6,0.0184,0.739,2.61,2.18,4.48,9.78,7.229,2.24
R-1314,631507991,11976374939,141.9,tertiary,Avenue 3,2,8.0,40,True,17,4.72,3.61,5.03,1.42,0.01,0.751,2.49,10.52,32.21,10.94,8.608,0.99
R-1315,631507991,2897024734,10.02,tertiary,Avenue 3: Lane 4,2,8.0,40,False,0,,,,,,,,,,,,
R-1316,631507992,10279771626,28.73,tertiary,Street 9,2,8.0,40,True,4,4.08,3.62,4.63,1.01,0.0352,0.757,2.43,1.33,1.54,7.0,7.213,1.98
R-1317,631507992,2897024795,7.99,primary,Bandra Kurla Complex Road,3,14.0,50,True,1,3.9,3.9,3.9,0.0,0.0,0.759,2.41,1.26,1.26,4.0,6.889,2.61
R-1318,631507993,10265837613,172.34,primary,Flyover,3,14.0,50,True,6,1.24,0.0,3.07,3.07,0.0178,0.784,2.16,3.94,5.35,12.0,7.498,3.91
R-1319,631507993,631507992,17.98,tertiary,Street 9,2,8.0,40,True,3,3.43,3.07,3.9,0.83,0.0462,0.763,2.37,1.45,1.62,4.0,6.712,3.16
R-1320,631525434,2897024676,72.3,tertiary,Street 7,2,8.0,40,True,9,6.58,5.96,7.56,1.6,0.0221,0.733,2.67,4.54,8.08,44.67,7.882,1.79
R-1321,631525434,2897024687,8.19,tertiary,Hotel Trident Road,2,8.0,40,False,2,7.22,6.89,7.56,0.67,0.0818,0.728,2.72,1.6,1.85,65.0,7.082,2.04
R-1322,631525434,631525440,138.0,tertiary,Hotel Trident Road,2,8.0,40,False,16,6.6,4.84,8.0,3.16,0.0229,0.733,2.67,1.84,3.51,42.81,7.314,1.75
R-1323,631525438,245666966,18.3,secondary,Street 7,2,10.0,40,True,3,9.97,9.48,10.86,1.38,0.0754,0.702,2.98,1.28,1.51,8.0,6.109,4.7
R-1324,631525438,2897024798,385.32,primary,Bandra Kurla Complex Road,3,14.0,50,True,46,4.01,1.27,9.48,8.21,0.0213,0.758,2.42,9.07,72.81,31.85,7.451,2.62
R-1325,631525440,2897024734,214.13,tertiary,Avenue 3: Lane 4,2,8.0,40,False,26,3.27,2.01,4.84,2.83,0.0132,0.765,2.35,9.27,22.77,10.35,9.133,1.22
R-1326,631525440,631507969,141.03,tertiary,Avenue 3: Lane 4,2,8.0,40,False,18,6.0,4.84,7.44,2.6,0.0184,0.739,2.61,2.18,4.48,9.78,7.229,2.24
R-1327,631525440,631525434,138.0,tertiary,Hotel Trident Road,2,8.0,40,False,16,6.6,4.84,8.0,3.16,0.0229,0.733,2.67,1.84,3.51,42.81,7.314,1.75
R-1328,6428381511,7372035744,115.39,residential,,2,6.0,30,False,16,1.51,0.7,2.0,1.3,0.0113,0.781,2.19,3.43,8.07,3.88,7.673,1.49
R-1329,6428382636,10265662126,15.66,residential,,2,6.0,30,False,3,3.14,2.91,3.41,0.5,0.0319,0.766,2.34,2.42,2.81,4.0,7.607,1.83
R-1330,6428382636,12406104885,156.17,residential,,2,6.0,30,False,17,2.9,-0.19,6.16,6.35,0.0407,0.768,2.32,53.02,195.44,22.94,7.76,3.24
R-1331,6428382636,12756633089,95.51,residential,,2,6.0,30,False,11,4.38,2.79,5.75,2.96,0.031,0.754,2.46,1.85,3.05,8.18,6.794,3.14
R-1332,6428617352,13616287395,36.02,tertiary,,2,8.0,40,True,5,6.72,5.48,7.73,2.25,0.0625,0.732,2.68,1.49,2.31,32.0,6.65,3.01
R-1333,6428617352,3803645219,8.08,residential,,2,6.0,30,False,1,5.48,5.48,5.48,0.0,0.0,0.744,2.56,2.31,2.31,32.0,6.732,3.94
R-1334,6428792684,6428792684,233.2,residential,,2,6.0,30,False,26,14.1,8.81,18.51,9.7,0.0416,0.663,3.37,3.67,10.4,5.38,6.427,6.46
R-1335,6428792684,6428792684,233.2,residential,,2,6.0,30,False,26,14.1,8.81,18.51,9.7,0.0416,0.663,3.37,3.67,10.4,5.38,6.427,6.46
R-1336,6428792684,6428793085,22.47,residential,,2,6.0,30,False,3,7.79,6.81,8.81,2.0,0.089,0.722,2.78,12.61,14.65,13.33,7.925,4.49
R-1337,6428793085,10316548327,65.39,residential,,2,6.0,30,False,8,7.07,6.04,9.12,3.08,0.0471,0.729,2.71,9.23,18.48,26.0,8.25,3.13
R-1338,6428793085,245667685,38.34,residential,,2,6.0,30,False,6,8.6,6.81,9.94,3.13,0.0816,0.714,2.86,5.05,14.65,9.33,6.534,5.09
R-1339,6428793085,6428792684,22.47,residential,,2,6.0,30,False,3,7.79,6.81,8.81,2.0,0.089,0.722,2.78,12.61,14.65,13.33,7.925,4.49
R-1340,6428811261,12486614582,4.7,tertiary,Nanasaheb Dharmadhikari Marg,2,8.0,40,False,2,5.98,5.98,5.98,0.0,0.0,0.739,2.61,1.0,1.0,32.0,6.84,
R-1341,6428811261,6428811262,97.3,tertiary,,2,8.0,40,True,13,3.74,2.84,5.98,3.14,0.0323,0.76,2.4,2.61,4.73,17.85,7.93,1.29
R-1342,6428811261,6428811270,9.52,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,False,3,6.24,5.98,6.66,0.68,0.0714,0.737,2.63,1.02,1.05,21.33,6.754,2.09
R-1343,6428811262,13617092839,2.21,tertiary,,2,8.0,40,True,1,2.84,2.84,2.84,0.0,0.0,0.769,2.31,4.36,4.36,8.0,8.032,1.17
R-1344,6428811263,13621901231,32.82,tertiary,,2,8.0,40,True,5,3.1,2.74,3.64,0.9,0.0274,0.766,2.34,5.41,6.36,6.4,7.809,2.13
R-1345,6428811263,6428811268,7.16,tertiary,,2,8.0,40,True,2,2.75,2.65,2.84,0.19,0.0265,0.77,2.3,5.94,7.51,4.0,8.317,1.08
R-1346,6428811268,245665910,5.09,tertiary,,2,8.0,40,True,1,2.65,2.65,2.65,0.0,0.0,0.77,2.3,7.51,7.51,0.0,8.602,0.99
R-1347,6428811270,13621886865,42.25,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,False,6,5.28,4.9,6.09,1.19,0.0282,0.746,2.54,2.59,6.04,18.67,7.167,2.03
R-1348,6428811270,245665874,16.3,tertiary,,2,8.0,40,True,3,6.53,6.09,6.83,0.74,0.0454,0.734,2.66,1.02,1.05,16.0,6.759,2.09
R-1349,6428811270,6428811261,9.52,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,False,3,6.24,5.98,6.66,0.68,0.0714,0.737,2.63,1.02,1.05,21.33,6.754,2.09
R-1350,6430481233,623895532,76.08,tertiary,Jawaharlal Nehru Road,2,8.0,40,False,0,,,,,,,,,,,,
R-1351,6489058155,13622435420,52.42,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1352,6489058155,13622445936,9.93,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1353,6489058155,9445072347,42.55,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1354,6490591812,6490591813,113.49,residential,,2,6.0,30,False,12,19.2,6.29,27.13,20.84,0.1836,0.615,3.85,1.55,2.31,85.5,5.191,14.78
R-1355,6490591813,13619374592,77.33,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,True,11,4.64,4.0,6.29,2.29,0.0296,0.752,2.48,15.13,32.71,20.36,8.268,3.74
R-1356,6490591813,6490591812,113.49,residential,,2,6.0,30,False,12,19.2,6.29,27.13,20.84,0.1836,0.615,3.85,1.55,2.31,85.5,5.191,14.78
R-1357,6490861784,245667933,77.54,residential,Jogiraj Ashram Lane,2,6.0,30,False,9,4.19,2.69,6.51,3.82,0.0493,0.756,2.44,6.36,12.71,16.0,7.663,5.02
R-1358,6490861784,5424387232,90.96,residential,Parshiwadi Road,2,6.0,30,False,10,8.79,6.51,10.67,4.16,0.0457,0.713,2.87,5.46,10.15,5.0,7.42,4.02
R-1359,6490861784,5424387232,150.46,residential,,2,6.0,30,False,17,8.57,6.51,9.93,3.42,0.0227,0.715,2.85,3.46,7.57,2.82,7.528,2.87
R-1360,6490872923,12378368422,67.3,residential,,2,6.0,30,False,8,18.2,10.87,23.94,13.07,0.1942,0.624,3.76,1.69,2.74,10.25,5.689,10.04
R-1361,6490872923,1934627523,21.5,residential,,2,6.0,30,False,3,8.94,7.28,10.87,3.59,0.167,0.711,2.89,3.69,5.01,8.0,6.317,10.37
R-1362,6490872923,6490872925,29.59,residential,,2,6.0,30,False,4,12.53,10.87,14.11,3.24,0.1095,0.677,3.22,2.49,2.74,8.0,5.734,12.09
R-1363,6490872924,6490872925,58.83,residential,,2,6.0,30,False,7,19.51,14.11,22.47,8.36,0.1421,0.612,3.88,1.4,2.07,11.43,5.652,8.28
R-1364,6490872924,6490872925,112.98,residential,,2,6.0,30,False,13,18.59,14.11,22.47,8.36,0.074,0.621,3.79,1.37,2.07,9.54,5.77,7.25
R-1365,6490872924,6490872930,10.02,residential,,2,6.0,30,False,2,22.57,22.47,22.68,0.21,0.021,0.583,4.17,1.25,1.36,9.0,6.273,3.84
R-1366,6490872925,6490872923,29.59,residential,,2,6.0,30,False,4,12.53,10.87,14.11,3.24,0.1095,0.677,3.23,2.49,2.74,8.0,5.734,12.09
R-1367,6490872925,6490872924,58.83,residential,,2,6.0,30,False,7,19.51,14.11,22.47,8.36,0.1421,0.612,3.88,1.4,2.07,11.43,5.652,8.28
R-1368,6490872925,6490872924,112.98,residential,,2,6.0,30,False,13,18.59,14.11,22.47,8.36,0.074,0.621,3.79,1.37,2.07,9.54,5.77,7.25
R-1369,6490872930,12378368427,6.18,residential,,2,6.0,30,False,1,22.68,22.68,22.68,0.0,0.0,0.582,4.18,1.36,1.36,2.0,6.407,3.61
R-1370,6490872930,6490872924,10.02,residential,,2,6.0,30,False,2,22.57,22.47,22.68,0.21,0.021,0.583,4.17,1.25,1.36,9.0,6.273,3.84
R-1371,6490968306,6490968308,49.96,residential,,2,6.0,30,False,6,10.92,9.99,11.43,1.44,0.0288,0.693,3.07,1.2,1.63,16.0,5.641,7.53
R-1372,6490968308,2244637027,168.17,residential,Sunder Nagar Road Number 2,2,6.0,30,False,20,3.66,1.87,9.99,8.12,0.0483,0.761,2.39,16.06,51.56,35.15,8.445,3.37
R-1373,6490968308,623895377,64.07,residential,Sunder Nagar Road Number 2,2,6.0,30,False,8,15.06,9.99,17.84,7.85,0.1225,0.654,3.46,1.19,1.63,13.0,5.692,6.88
R-1374,6490968308,6490968306,49.96,residential,,2,6.0,30,False,6,10.92,9.99,11.43,1.44,0.0288,0.693,3.07,1.2,1.63,16.0,5.641,7.53
R-1375,6491091371,2244637012,66.53,residential,,2,6.0,30,False,8,4.02,3.06,5.06,2.0,0.0301,0.758,2.42,4.15,5.7,33.38,6.683,6.53
R-1376,6491091371,4342420383,90.34,residential,,2,6.0,30,False,13,5.63,5.05,6.0,0.95,0.0105,0.743,2.57,1.24,1.88,40.46,6.902,2.71
R-1377,6491091371,6491091372,31.64,residential,,2,6.0,30,False,4,6.22,5.06,7.49,2.43,0.0768,0.737,2.63,1.35,1.48,32.75,6.09,5.01
R-1378,6491091372,2244637012,66.0,residential,Sunder Nagar Road Number 2,2,6.0,30,False,8,5.69,3.59,7.49,3.9,0.0591,0.742,2.58,3.47,5.53,1.75,6.457,7.44
R-1379,6491091372,6491091371,31.64,residential,,2,6.0,30,False,4,6.22,5.06,7.49,2.43,0.0768,0.737,2.63,1.35,1.48,32.75,6.09,5.01
R-1380,6491091372,6554206834,78.03,residential,Sunder Nagar Road Number 2,2,6.0,30,False,9,7.19,6.47,7.53,1.06,0.0136,0.728,2.72,1.61,2.46,3.56,6.576,3.95
R-1381,6491469979,2897024777,104.67,tertiary,Street 9: Lane 1,2,8.0,40,False,0,,,,,,,,,,,,
R-1382,6552594955,2897024677,79.69,tertiary,Bharat Nagar Road,2,8.0,40,True,10,10.49,10.0,11.62,1.62,0.0203,0.697,3.03,4.1,8.57,10.0,7.914,1.78
R-1383,6552594957,2897024656,27.1,primary,Bandra Kurla Complex Road,3,14.0,50,True,5,11.84,11.58,12.27,0.69,0.0255,0.684,3.16,1.28,1.77,19.2,6.785,2.41
R-1384,6552594957,6552594955,32.94,primary_link,,1,7.0,40,True,4,11.5,10.75,12.27,1.52,0.0461,0.687,3.13,2.04,2.72,24.0,7.084,2.55
R-1385,6554206834,2244637026,113.08,residential,,2,6.0,30,False,12,6.85,5.17,9.8,4.63,0.0409,0.731,2.69,2.63,6.24,15.0,6.988,3.79
R-1386,6554206834,623895377,100.49,residential,Sunder Nagar Road Number 2,2,6.0,30,False,11,11.48,7.45,17.84,10.39,0.1034,0.687,3.13,2.48,4.61,3.82,6.296,6.15
R-1387,6554206834,6491091372,78.03,residential,Sunder Nagar Road Number 2,2,6.0,30,False,9,7.19,6.47,7.53,1.06,0.0136,0.728,2.72,1.61,2.46,3.56,6.576,3.95
R-1388,6554236425,6554236440,27.36,tertiary,Jawaharlal Nehru Road,2,8.0,40,False,4,7.4,5.58,9.36,3.78,0.1382,0.726,2.74,1.32,1.48,2.5,5.955,6.21
R-1389,6554236425,6554236455,163.01,residential,,2,6.0,30,False,16,8.04,5.93,9.74,3.81,0.0234,0.72,2.8,1.36,2.43,16.12,6.535,6.35
R-1390,6554236425,7404711455,78.82,tertiary,Jawaharlal Nehru Road,2,8.0,40,False,9,10.1,7.97,11.56,3.59,0.0455,0.7,3.0,1.41,2.62,22.67,6.604,3.56
R-1391,6554236425,7404711465,126.02,residential,,2,6.0,30,False,14,6.52,2.85,10.33,7.48,0.0594,0.734,2.66,3.14,8.73,2.86,6.607,5.09
R-1392,6554236429,10923690283,13.34,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1393,6554236440,2244637067,32.92,tertiary,Jawaharlal Nehru Road,2,8.0,40,False,4,3.83,2.59,5.58,2.99,0.0908,0.759,2.41,1.59,2.05,2.0,6.475,4.66
R-1394,6554236440,6554236425,27.36,tertiary,Jawaharlal Nehru Road,2,8.0,40,False,4,7.4,5.58,9.36,3.78,0.1382,0.726,2.74,1.32,1.48,2.5,5.956,6.21
R-1395,6554236440,6554236451,130.04,residential,,2,6.0,30,False,7,3.62,2.22,5.58,3.36,0.0258,0.762,2.38,3.59,6.17,2.86,6.991,6.02
R-1396,6554236441,2244637067,210.33,tertiary,Jawaharlal Nehru Road,2,8.0,40,False,12,1.14,-0.28,3.15,3.43,0.0163,0.785,2.15,2.93,5.39,22.58,7.15,3.89
R-1397,6554236441,245668029,12.21,tertiary,Jawaharlal Nehru Road,2,8.0,40,False,0,,,,,,,,,,,,
R-1398,6554236441,6554236449,140.04,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1399,6554236449,623895533,191.44,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1400,6554236449,6554236441,140.04,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1401,6554236449,6554236451,64.09,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1402,6554236451,10923690270,93.08,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1403,6554236451,10923690283,112.47,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1404,6554236451,6554236440,130.04,residential,,2,6.0,30,False,7,3.62,2.22,5.58,3.36,0.0258,0.762,2.38,3.59,6.17,2.86,6.991,6.02
R-1405,6554236451,6554236449,64.09,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1406,6554236455,10923690270,37.36,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1407,6554236455,4342420553,74.37,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1408,6554236455,6554236425,163.01,residential,,2,6.0,30,False,16,8.04,5.93,9.74,3.81,0.0234,0.72,2.8,1.36,2.43,16.12,6.535,6.35
R-1409,6554271017,13619401780,12.32,residential,,2,6.0,30,False,2,29.77,28.1,31.43,3.33,0.2703,0.516,4.85,1.0,1.0,4.0,5.104,11.32
R-1410,6554271024,13619401780,82.48,residential,,2,6.0,30,False,10,16.07,6.6,28.1,21.5,0.2607,0.644,3.56,2.92,5.69,4.8,5.788,12.22
R-1411,6554271024,2244637013,71.18,residential,,2,6.0,30,False,9,7.17,6.51,7.97,1.46,0.0205,0.728,2.72,3.16,5.83,4.67,6.854,3.99
R-1412,6554271024,2244637021,67.22,residential,,2,6.0,30,False,7,5.7,4.94,6.6,1.66,0.0247,0.742,2.58,4.6,7.18,3.14,7.492,3.46
R-1413,6554302593,2897024683,102.16,tertiary,Bharat Nagar Road,2,8.0,40,True,11,11.42,10.47,11.95,1.48,0.0145,0.688,3.12,2.12,4.09,20.18,7.823,1.29
R-1414,6554384670,245666386,83.86,tertiary,,2,8.0,40,False,11,10.9,8.73,13.2,4.47,0.0533,0.693,3.07,1.51,1.79,64.0,6.595,3.76
R-1415,6576335804,622039360,88.93,residential,,2,6.0,30,False,8,3.15,1.81,4.3,2.49,0.028,0.766,2.34,2.86,7.31,1.5,7.128,3.2
R-1416,6585962883,13614337242,16.14,residential,,2,6.0,30,False,2,12.0,12.0,12.0,0.0,0.0,0.683,3.17,1.0,1.0,33.0,7.002,1.65
R-1417,6585962883,13614337247,14.99,residential,,2,6.0,30,False,3,12.0,12.0,12.0,0.0,0.0,0.683,3.17,1.0,1.0,11.33,7.134,1.5
R-1418,6585962883,13614337249,27.32,residential,,2,6.0,30,False,3,11.92,11.77,12.0,0.23,0.0084,0.684,3.16,1.0,1.0,2.0,6.993,1.64
R-1419,6585998686,13614337247,76.41,residential,,2,6.0,30,False,9,10.84,9.43,12.0,2.57,0.0336,0.694,3.06,8.46,28.12,7.33,8.453,1.88
R-1420,6590384792,10055232024,28.08,tertiary,,2,8.0,40,True,5,1.03,0.26,1.94,1.68,0.0598,0.786,2.14,1.39,1.86,32.0,6.456,3.66
R-1421,6590384792,5896564331,9.22,tertiary,Sant Dnyaneshwar Marg,2,8.0,40,False,2,1.38,0.82,1.94,1.12,0.1215,0.782,2.17,1.06,1.06,17.0,6.66,3.05
R-1422,6598052694,13618374655,16.18,residential,,2,6.0,30,False,2,6.6,6.44,6.76,0.32,0.0198,0.734,2.67,1.18,1.25,17.0,7.333,1.42
R-1423,6598052694,4342420489,44.3,residential,,2,6.0,30,False,7,7.05,6.76,7.28,0.52,0.0117,0.729,2.71,1.11,1.28,41.71,7.051,1.72
R-1424,6598052694,7404711477,23.25,residential,,2,6.0,30,False,4,6.61,6.34,6.76,0.42,0.0181,0.733,2.67,1.17,1.35,9.5,7.881,1.39
R-1425,6926279716,13798210725,26.82,residential,,2,6.0,30,False,3,1.22,-0.68,3.06,3.74,0.1394,0.784,2.16,21.7,43.26,85.33,7.34,3.95
R-1426,6926279716,13798210730,56.49,residential,,2,6.0,30,False,7,-1.17,-2.62,1.18,3.8,0.0673,0.806,1.94,36.8,65.69,0.71,8.469,4.43
R-1427,6926279716,13798210738,18.95,residential,,2,6.0,30,False,3,-2.01,-2.74,-0.68,2.06,0.1087,0.814,1.86,53.61,65.69,0.0,9.47,
R-1428,6926279717,13798210723,56.29,residential,,2,6.0,30,False,4,5.4,4.99,5.66,0.67,0.0119,0.744,2.56,1.0,1.0,40.0,6.248,3.83
R-1429,6926279717,13798210725,28.31,residential,,2,6.0,30,False,4,4.03,3.06,4.99,1.93,0.0682,0.757,2.43,1.0,1.01,96.0,6.247,3.26
R-1430,6926279717,13798210735,15.95,residential,,2,6.0,30,False,2,4.64,4.3,4.99,0.69,0.0433,0.752,2.49,1.0,1.0,64.0,6.477,2.61
R-1431,6926279721,10772904744,52.24,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,True,1,-2.41,-2.41,-2.41,0.0,0.0,0.818,1.82,29.46,29.46,8.0,8.849,
R-1432,6926279721,13798210738,8.99,residential,,2,6.0,30,False,2,-2.58,-2.74,-2.41,0.33,0.0367,0.819,1.81,40.67,51.89,4.0,9.259,
R-1433,6926279722,2804481652,104.56,residential,,2,6.0,30,False,13,6.03,4.46,7.69,3.23,0.0309,0.739,2.61,4.28,11.71,6.69,8.682,2.34
R-1434,6926279727,6926279727,276.37,residential,Swadeshi Mill Road,2,6.0,30,False,8,-1.39,-1.86,-0.84,1.02,0.0037,0.808,1.92,1.56,2.19,23.0,8.012,2.34
R-1435,6926279727,6926279727,276.37,residential,Swadeshi Mill Road,2,6.0,30,False,8,-1.39,-1.86,-0.84,1.02,0.0037,0.808,1.92,1.56,2.19,23.0,8.012,2.34
R-1436,6926279727,7104101070,59.41,residential,Swadeshi Mill Road,2,6.0,30,False,8,-0.82,-1.23,-0.4,0.83,0.014,0.803,1.97,3.28,9.6,37.0,7.365,2.58
R-1437,7104101070,13433910625,95.51,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,True,10,2.6,-1.33,6.01,7.34,0.0769,0.771,2.29,1.95,3.32,2.8,6.495,5.17
R-1438,7104101070,6926279727,59.41,residential,Swadeshi Mill Road,2,6.0,30,False,8,-0.82,-1.23,-0.4,0.83,0.014,0.803,1.97,3.28,9.6,37.0,7.365,2.58
R-1439,7200666559,2897024597,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,True,25,13.74,13.0,15.13,2.13,0.0091,0.666,3.34,1.21,2.08,15.44,7.381,1.54
R-1440,7365813760,13618414606,13.43,residential,,2,6.0,30,False,2,4.81,4.65,4.97,0.32,0.0238,0.75,2.5,1.0,1.0,2.0,6.449,3.38
R-1441,7365813760,13619237610,16.55,residential,,2,6.0,30,False,2,4.25,3.85,4.65,0.8,0.0483,0.756,2.45,1.11,1.23,2.0,6.576,3.73
R-1442,7365813760,7384246086,30.09,residential,,2,6.0,30,False,5,4.4,3.91,4.66,0.75,0.0249,0.754,2.46,1.0,1.0,7.6,6.466,3.49
R-1443,7365871208,13617483789,26.78,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,True,4,3.63,2.86,4.67,1.81,0.0676,0.762,2.39,5.66,11.14,8.0,6.861,6.53
R-1444,7365871208,13617550915,7.27,tertiary_link,,1,6.0,30,False,2,5.19,4.67,5.7,1.03,0.1417,0.747,2.53,2.11,2.37,8.0,6.322,6.11
R-1445,7366153523,7372035744,495.95,residential,,2,6.0,30,False,57,2.22,-0.65,5.0,5.65,0.0114,0.775,2.25,38.67,354.89,19.88,7.617,2.14
R-1446,7366246694,13618347449,174.97,residential,,2,6.0,30,False,21,9.41,6.47,11.78,5.31,0.0303,0.707,2.93,2.0,4.27,74.67,6.335,6.06
R-1447,7366246694,2897024870,26.56,trunk_link,,1,8.0,40,True,3,7.23,6.47,8.3,1.83,0.0689,0.727,2.73,4.62,5.19,128.0,6.75,8.27
R-1448,7366246698,622042582,13.71,trunk,,4,18.0,60,True,2,6.36,5.39,7.33,1.94,0.1415,0.736,2.64,6.02,7.24,96.0,6.54,11.02
R-1449,7366246698,6490591813,48.04,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,True,7,6.95,4.61,9.59,4.98,0.1037,0.73,2.7,3.08,4.8,41.14,5.952,12.02
R-1450,7372035744,13617040678,13.12,tertiary,Sharada Devi Road,2,8.0,40,False,3,1.8,1.45,2.23,0.78,0.0595,0.778,2.22,1.49,1.74,8.0,6.96,2.62
R-1451,7372035744,245666801,85.2,tertiary,,2,8.0,40,False,10,0.4,-0.65,1.45,2.1,0.0246,0.792,2.08,228.87,645.5,11.0,9.227,2.11
R-1452,7372035744,6428381511,115.39,residential,,2,6.0,30,False,16,1.51,0.7,2.0,1.3,0.0113,0.781,2.19,3.43,8.07,3.88,7.673,1.49
R-1453,7372035744,7366153523,495.95,residential,,2,6.0,30,False,57,2.22,-0.65,5.0,5.65,0.0114,0.775,2.25,38.67,354.89,19.88,7.617,2.14
R-1454,7384246086,13619515794,5.6,residential,,2,6.0,30,False,2,3.99,3.91,4.07,0.16,0.0286,0.758,2.42,2.88,4.75,16.0,6.556,3.25
R-1455,7384246086,622039354,11.49,residential,,2,6.0,30,False,2,3.59,3.27,3.91,0.64,0.0557,0.762,2.38,1.0,1.0,12.0,6.465,3.35
R-1456,7384246086,7365813760,30.09,residential,,2,6.0,30,False,5,4.4,3.91,4.66,0.75,0.0249,0.754,2.46,1.0,1.0,7.6,6.466,3.49
R-1457,7404711408,4342420490,92.78,residential,,2,6.0,30,False,10,1.32,-2.43,3.87,6.3,0.0679,0.783,2.17,25.94,49.6,51.2,8.089,5.15
R-1458,7404711443,11045926287,269.44,residential,,2,6.0,30,False,4,8.94,8.02,9.9,1.88,0.007,0.711,2.89,1.42,2.13,96.25,7.006,2.77
R-1459,7404711443,245668038,19.69,residential,St Anthony Road,2,6.0,30,False,3,8.91,8.02,9.81,1.79,0.0909,0.712,2.88,1.7,2.13,43.33,6.978,3.18
R-1460,7404711443,245668141,156.42,residential,St Anthony Road,2,6.0,30,False,10,9.35,8.02,11.79,3.77,0.0241,0.708,2.92,1.32,2.13,115.3,6.769,2.58
R-1461,7404711447,245668015,9.51,secondary,Jawaharlal Nehru Road,2,10.0,40,False,2,2.05,2.04,2.07,0.03,0.0032,0.776,2.24,7.16,9.15,32.0,9.259,1.62
R-1462,7404711447,245668039,18.91,secondary,Jawaharlal Nehru Road,2,10.0,40,False,3,2.06,2.02,2.13,0.11,0.0058,0.776,2.24,11.04,13.13,10.67,10.001,1.14
R-1463,7404711453,7404711454,16.27,residential,,2,6.0,30,False,3,8.41,8.23,8.54,0.31,0.0191,0.716,2.84,1.3,1.47,42.67,6.143,4.44
R-1464,7404711454,7404711453,16.27,residential,,2,6.0,30,False,3,8.41,8.23,8.54,0.31,0.0191,0.716,2.84,1.3,1.47,42.67,6.143,4.44
R-1465,7404711454,7404711455,27.01,residential,,2,6.0,30,False,4,8.24,7.97,8.54,0.57,0.0211,0.718,2.82,2.09,2.62,32.0,6.617,4.02
R-1466,7404711454,7787253967,7.42,residential,,2,6.0,30,False,2,9.2,8.54,9.87,1.33,0.1792,0.709,2.91,1.29,1.47,32.0,6.136,4.32
R-1467,7404711455,1375215119,95.82,tertiary,Jawaharlal Nehru Road,2,8.0,40,False,11,5.98,3.76,7.97,4.21,0.0439,0.739,2.61,2.16,3.79,52.36,7.222,2.7
R-1468,7404711455,6554236425,78.82,tertiary,Jawaharlal Nehru Road,2,8.0,40,False,9,10.1,7.97,11.56,3.59,0.0455,0.7,3.0,1.41,2.62,22.67,6.604,3.56
R-1469,7404711455,7404711454,27.01,residential,,2,6.0,30,False,4,8.24,7.97,8.54,0.57,0.0211,0.718,2.82,2.09,2.62,32.0,6.617,4.02
R-1470,7404711465,6554236425,126.02,residential,,2,6.0,30,False,14,6.52,2.85,10.33,7.48,0.0594,0.734,2.66,3.14,8.73,2.86,6.607,5.09
R-1471,7404711477,11368130746,113.44,residential,,2,6.0,30,False,15,6.58,6.0,7.27,1.27,0.0112,0.733,2.67,1.5,2.86,26.13,9.953,1.17
R-1472,7404711477,13617327485,52.26,residential,,2,6.0,30,False,8,6.53,6.18,6.92,0.74,0.0142,0.734,2.66,1.71,2.66,5.75,8.072,1.3
R-1473,7404711477,6598052694,23.25,residential,,2,6.0,30,False,4,6.61,6.34,6.76,0.42,0.0181,0.733,2.67,1.17,1.35,9.5,7.881,1.39
R-1474,7404757836,7404757837,53.95,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1475,7404757837,623895532,82.42,tertiary,Jawaharlal Nehru Road,2,8.0,40,False,0,,,,,,,,,,,,
